id,term,instructors
5881913,20S,"[""Totaro, B.""]"
5885042,20S,"[""Withers, A.B."",""Paul, K.W.""]"
5883644,20S,"[""Wink, M.""]"
5883193,20S,"[""Steinmetz, J.A.""]"
5879998,20S,"[""Barreca, A.I."",""Yock, S."",""Barnosky, E.J.""]"
5881789,20S,"[""Lowry, W.E.""]"
5881931,20S,"[""Ho, J.H.""]"
5880767,20S,"[""Leung, A.S.""]"
5884339,20S,"[""Poe, G.R."",""Mcevoy, M.M.""]"
5886187,20S,"[""Shih, S.""]"
5878872,20S,"[""Bouchard, L.""]"
5879567,20S,"[""Goldstein, C.E.""]"
5886025,20S,"[""Kanesaka, K.K.""]"
5888556,20S,"[""No instructors""]"
5881238,20S,"[""Honka, E.""]"
5884526,20S,"[""Flanagan, K.M."",""Liang, Z.""]"
5882341,20S,"[""Bradley, K.A.""]"
5884025,20S,"[""Racy, A.J.""]"
5886045,20S,"[""Cochran, S.D.""]"
5888518,20S,"[""Sack, L.""]"
5883847,20S,"[""Wuest, B.G.""]"
5879451,20S,"[""Oak, S.""]"
5885335,20S,"[""Hasson, T.W."",""Razinia, Z.""]"
5879271,20S,"[""Cunningham, C.L.""]"
5879317,20S,"[""Smoak, J.D.""]"
5880368,20S,"[""The Staff""]"
5883683,20S,"[""Brandenberg, S.J.""]"
5887176,20S,"[""Birnholz, D.E.""]"
5888554,20S,"[""No instructors""]"
5885557,20S,"[""The Staff""]"
5883289,20S,"[""The Staff""]"
5881287,20S,"[""Adhikari, A.""]"
5880936,20S,"[""Reinman, G.D.""]"
5884316,20S,"[""Deming, T.J.""]"
5884583,20S,"[""Braybrook, S.A.""]"
3145,20W,"[""No instructors""]"
301,20W,"[""Herman, B.""]"
2063,20W,"[""Feghali, Y.""]"
1280,20W,"[""Gabriel, S.A.""]"
2008,20W,"[""Sun, R.""]"
2990,20W,"[""Rescorla, M.A.""]"
158,20W,"[""Seltzer, M.H.""]"
3624,20W,"[""Burke, J.A.""]"
2247835,20W,"[""Chen, X.""]"
3040,20W,"[""Holguin, G."",""Strong, T.B.""]"
3327,20W,"[""Rothman, E.F.""]"
1362,20W,"[""Seltzer, M.H.""]"
3346800,20W,"[""Gillespie, T.W.""]"
1319,20W,"[""Samuel-Nakamura, C""]"
517,20W,"[""Tsiang, M.""]"
2810560,20W,"[""Clark, I.E.""]"
5152,20W,"[""Montoya, A.K.""]"
2641230,20W,"[""Matzkin, R.L.""]"
288,20W,"[""Small, L.A.""]"
4234,20W,"[""Von Glahn, R.""]"
2269342,20W,"[""Bjork, R.A.""]"
2650,20W,"[""Rice, D.A.""]"
1219,20W,"[""Lorenzelli, F.""]"
1908,20W,"[""Hoek, E.M.""]"
2093,20W,"[""Bull, C.""]"
4072,20W,"[""Hanulik, C.""]"
5883457,20S,"[""Tentative""]"
1955,20W,"[""Liscombe, J.R.""]"
5354,20W,"[""Voigtlaender, N.""]"
2246624,20W,"[""Gelbart, W.M.""]"
4501,20W,"[""Travis, G.H.""]"
2894,20W,"[""Kaner, R.B.""]"
1663,20W,"[""Baugh, D.A.""]"
1958,20W,"[""Racy, A.J.""]"
2717,20W,"[""Tangherlini, T.R.""]"
1207,20W,"[""Redmond, S.L.""]"
2542736,20W,"[""Pagden, A.R.""]"
373,20W,"[""Sherstov, A.""]"
2089,20W,"[""Mehdizadeh, N.""]"
110,20W,"[""Flanagan Lysy, M.M""]"
3450,20W,"[""Hill, K.L.""]"
3548082,20W,"[""Johnson, S.P.""]"
2486,20W,"[""Teran, J.M.""]"
3550,20W,"[""Karimli, L.""]"
3279,20W,"[""Grisham, W.E."",""Babiec, W.E."",""Wong, J.""]"
2559,20W,"[""Kite, B.E.""]"
3126,20W,"[""Cheng, G.C.""]"
3919,20W,"[""Liu, Z."",""Xing, Y.Z.""]"
1333,20W,"[""Avila, E.R.""]"
1063,20W,"[""Westrup, L.A.""]"
3117,20W,"[""Hall, S.C.""]"
4959,20W,"[""Sork, V.""]"
4367,20W,"[""van Valkenburgh, B""]"
4863,20W,"[""Mcdermott, D.J.""]"
3657,20W,"[""Lu, D.C.""]"
3095,20W,"[""O'Farrill, A.""]"
3698,20W,"[""Schlinger, B.""]"
3938,20W,"[""Leveneur, F.""]"
4268,20W,"[""Wall, T.R.""]"
1956,20W,"[""Falzone, G.D.""]"
3303,20W,"[""Keyes, C.L.""]"
29,20W,"[""Lowenstein, D.H.""]"
4483,20W,"[""Guzman, J.J.""]"
3833,20W,"[""Esfandiari, M.M."",""Stacy, S.""]"
4951,20W,"[""Zeleny, C.L.""]"
2304,20W,"[""Clarke, M.""]"
4183,20W,"[""Taub, B.""]"
3401018,20W,"[""D'Aguiar, F.M.""]"
834,20W,"[""Barako, M.T."",""Aleman, A.C."",""Fisher, T.S.""]"
1635,20W,"[""Stutz, J.P.""]"
1031,20W,"[""Holczer, K.""]"
3402,20W,"[""Mays, V.M.""]"
5099,20W,"[""Moeller, C.A.""]"
377,20W,"[""Li, X.""]"
2212,20W,"[""Borman, C.J.""]"
404,20W,"[""Alderton, D.J.""]"
5263,20W,"[""Hempel, N.""]"
3719,20W,"[""Jacobs, D.K.""]"
3322,20W,"[""Wen, P.J.""]"
3639,20W,"[""Lindholm, J.A.""]"
4059,20W,"[""Cross, T.J."",""Doyon, D."",""Kim, J.""]"
1759,20W,"[""Teranishi, R.T.""]"
2282,20W,"[""Cochran, S.D."",""Zhang, K.""]"
4312,20W,"[""Lee, C.J.""]"
3392,20W,"[""Wu, Y.""]"
78060,20W,"[""Ambrose, R.F.""]"
630,20W,"[""Hur, W.K.""]"
350,20W,"[""Kochian, J.""]"
2484,20W,"[""Rostamian, F.D."",""Ju, V.""]"
2770,20W,"[""Sherwood, L.A.""]"
3566615,20W,"[""Glanzman, D.L.""]"
2393241,20W,"[""Dumesic, D.A.""]"
2393270,20W,"[""de Biase, L.M.""]"
4756,20W,"[""Srivastava, M.B.""]"
2998,20W,"[""Garfinkel, A.""]"
1811,20W,"[""Hieronymi, P.""]"
4949,20W,"[""Cabric, D."",""Hanna, S.""]"
4939,20W,"[""Juliano, L.M.""]"
1691,20W,"[""Aurnou, J.M.""]"
4558,20W,"[""Lin, S.""]"
2753,20W,"[""No instructors""]"
3813048,20W,"[""Abraham, K.G.""]"
1737,20W,"[""No instructors""]"
2319,20W,"[""Ozler, S.""]"
787,20W,"[""Shulman, G.M.""]"
5358,20W,"[""Enders, C.K.""]"
1511,20W,"[""Park, K.R.""]"
2813,20W,"[""No instructors""]"
2706592,20W,"[""Huo, Y.J.""]"
3328,20W,"[""Clark, A.T.""]"
4336,20W,"[""Suchard, M.A.""]"
1268,20W,"[""Rousseve, D.J.""]"
3215,20W,"[""Desveaux, J.A.""]"
3510,20W,"[""Lettenmaier, D.P.""]"
4580,20W,"[""Haas, G.S.""]"
3254,20W,"[""No instructors""]"
4705,20W,"[""Haselton, M.G.""]"
821,20W,"[""Lloyd-Smith, J.O.""]"
2611004,20W,"[""Cahill, C.M.""]"
2406,20W,"[""Crosby, S.""]"
3289,20W,"[""Gandhi, A.D.""]"
2562,20W,"[""Lieberman, M.D.""]"
3427,20W,"[""Lee, S.S.""]"
1657,20W,"[""Hunter, T.""]"
1356,20W,"[""No instructors""]"
1493,20W,"[""Campbell-Staton, S""]"
1741,20W,"[""Fink, R.W.""]"
4420,20W,"[""Paull, M."",""Gonzales, A.T.""]"
1398,20W,"[""Miller, J.H.""]"
3804,20W,"[""Narins, P.M.""]"
2885,20W,"[""Keating, P.""]"
1524,20W,"[""Newby, A.""]"
3767,20W,"[""Avila, E.R.""]"
1088,20W,"[""Kersey, K.W.""]"
2482,20W,"[""Sheng, S."",""Liao, Z."",""Chetverikov, D.N.""]"
4010,20W,"[""Cumberland, W.G.""]"
1286,20W,"[""No instructors""]"
3111,20W,"[""Wijaya, J.""]"
525,20W,"[""No instructors""]"
380,20W,"[""Ahn, S.""]"
4796,20W,"[""No instructors""]"
3918,20W,"[""Posner, M.""]"
1545,20W,"[""No instructors""]"
4947,20W,"[""Jarrahi, M.""]"
2670219,20W,"[""Tehranian, Y.J.""]"
2181,20W,"[""Venegas Pila, M.G."",""Tobin, S.C.""]"
1951,20W,"[""Karimli, L.""]"
2058,20W,"[""No instructors""]"
3092,20W,"[""Chen, G.""]"
3035,20W,"[""Favro, D.G.""]"
4984,20W,"[""Pyle, A.D.""]"
1603,20W,"[""Distefano, J.""]"
3397393,20W,"[""Thies, M.F.""]"
3415,20W,"[""Ranz, J.H.""]"
4218,20W,"[""Suman, M.W.""]"
4390,20W,"[""Mohanty, S.K.""]"
4368,20W,"[""Karney, B.R.""]"
4257,20W,"[""Hauser, B.A.""]"
5314,20W,"[""Jacobsen, S.E.""]"
356,20W,"[""Allakhverdyan, B.V""]"
5315,20W,"[""Do, T.H.""]"
3488,20W,"[""Silvers, J.A.""]"
2257539,20W,"[""Blumstein, D.T.""]"
4260,20W,"[""Garmaise, M.J.""]"
4226,20W,"[""Woo, J.C.""]"
2055,20W,"[""Christou, N.""]"
3416,20W,"[""Hill, K.L.""]"
4512,20W,"[""Bradley, K.A.""]"
833,20W,"[""Abraham, K.G.""]"
978,20W,"[""No instructors""]"
1837,20W,"[""Nakamoto, S.S.""]"
4881,20W,"[""Karvonides, C.""]"
2310,20W,"[""Desveaux, J.A."",""Vilan, A.""]"
2669866,20W,"[""Ingenito, D.""]"
1130,20W,"[""Purves, A.C.""]"
1569,20W,"[""Potts, S.S.""]"
3195,20W,"[""No instructors""]"
2626,20W,"[""Adhanom, A.K.""]"
2493,20W,"[""Popkin, L.A.""]"
4750,20W,"[""Huneven, M.R.""]"
5416,20W,"[""Fitzgerald, M.P.""]"
2965,20W,"[""Marian, J.""]"
3775,20W,"[""Kirkman, T.D.""]"
3655,20W,"[""Meyer-Ter-Vehn, M.""]"
2507933,20W,"[""Bjork, E.L.""]"
4331,20W,"[""Wassum, K.""]"
1592,20W,"[""Cochran, S.D.""]"
6145724,20W,"[""Narr, K.L.""]"
3113,20W,"[""Knowlton, B.""]"
2512,20W,"[""Noriega, C.A.""]"
2294,20W,"[""Hill, M.A.""]"
2377625,20W,"[""Adams, J.S.""]"
3019,20W,"[""Underwood, B.E.""]"
1032,20W,"[""Mikkola, H.K.""]"
3992,20W,"[""Dimond, T.A.""]"
4883,20W,"[""Arnold, A.P.""]"
3742,20W,"[""Merchant, S.""]"
215,20W,"[""Toohey, D.M.""]"
3301,20W,"[""Morcillo, A.V."",""Jansma, K.""]"
3298,20W,"[""Kirsch, V.H.""]"
4146,20W,"[""Bonavida, B.""]"
103860,20W,"[""Lieberman, M.B."",""Rene, R.W.""]"
2530778,20W,"[""Torres, J.J.""]"
1843,20W,"[""Chow, S.A.""]"
2042,20W,"[""Lu, Q."",""Zhang, M.""]"
1489,20W,"[""Colacurcio, M.J.""]"
2206,20W,"[""Ritz, B.R.""]"
2246453,20W,"[""Higbie, F.T.""]"
3236,20W,"[""Fox, A.P."",""Villarreal, E.E.""]"
3819347,20W,"[""Looby, C.J.""]"
4465,20W,"[""Geddes, B.""]"
4612,20W,"[""Srivastava, S.""]"
1993655,20W,"[""Achesah, S.A.""]"
4239,20W,"[""Mechoso, C.R.""]"
2129,20W,"[""Keenan, C.K."",""Stuber, M.L."",""Baker, K.G.""]"
1133,20W,"[""No instructors""]"
2365490,20W,"[""Babiec, W.E.""]"
4848,20W,"[""Heuveline, P.C.""]"
4145,20W,"[""Holten, C.""]"
1216,20W,"[""Manousiouthakis, V"",""Sheikh, O.Z.""]"
3136166,20W,"[""Torres, J.""]"
2855,20W,"[""Perez-Montesinos,""]"
3487,20W,"[""Shih, M.J.""]"
3239,20W,"[""Hill, M.""]"
2307846,20W,"[""Reyes, B.L.""]"
411,20W,"[""Cohen, Y.""]"
2308922,20W,"[""Bailey, A.""]"
1691334,20W,"[""Carpenter, C.L.""]"
2691,20W,"[""Bahtina, D.""]"
141,20W,"[""Lopez, R.A."",""Narayana Gowda, S."",""Hauser, J."",""Arisaka, K.""]"
4052,20W,"[""Merkurjev, A.S.""]"
262,20W,"[""Pogossian, M.""]"
2256555,20W,"[""Zheng, X.""]"
1823479,20W,"[""Gould, R.L.""]"
3268755,20W,"[""Golshani, P.""]"
2860,20W,"[""Paredes, V.A.""]"
4992,20W,"[""Plascencia, K.""]"
281,20W,"[""Christensen, J.A."",""Barnosky, E.J.""]"
1781,20W,"[""The Staff""]"
5139,20W,"[""Shi, W.""]"
1768,20W,"[""Landau, N."",""Wright, J.F.""]"
2705655,20W,"[""Voskuhl, R.R.""]"
1636,20W,"[""Burdorff, S.F."",""Wendrich, W.Z."",""Tangherlini, T.R."",""Yokoyama, O.T."",""Goldberg, S.M.""]"
1114,20W,"[""Cooper, R.H.""]"
1085,20W,"[""Derby, L.""]"
3439,20W,"[""Goodall, G.S.""]"
1519,20W,"[""Martinez, A.M.""]"
1443,20W,"[""Taciroglu, E.""]"
3543,20W,"[""Cameron, J.""]"
4914,20W,"[""Potts, S.S.""]"
1891,20W,"[""Momeni, E.""]"
64,20W,"[""Yarbrough, L.B.""]"
4858,20W,"[""Petigura, E.A.""]"
2660435,20W,"[""John, V.""]"
3072,20W,"[""Beken, M.N."",""Li, E.Z.""]"
5140,20W,"[""Bau, N.D.""]"
628,20W,"[""Li, G.""]"
4363,20W,"[""Momeni, E.""]"
4379,20W,"[""Mason, T.G.""]"
5340,20W,"[""Sarrafzadeh, M.""]"
651,20W,"[""Moore-Cantwell, C.""]"
1839,20W,"[""Hieronymi, P.""]"
4026790,20W,"[""Agnew, J.A.""]"
2986,20W,"[""Gould, R.L.""]"
3599,20W,"[""Hackett, M.J.""]"
3968,20W,"[""Long, J.A.""]"
279,20W,"[""Sinsheimer, J.S.""]"
3735,20W,"[""Waldinger, R.""]"
3851,20W,"[""Clarke, M.""]"
3389,20W,"[""Watson, D.C.""]"
3501,20W,"[""Schauble, E.A.""]"
1744,20W,"[""Romero, R.C.""]"
2073,20W,"[""Yin, J.""]"
3520,20W,"[""Xing, Y."",""Ping, P.""]"
5164,20W,"[""White, S.A.""]"
4482,20W,"[""Wang, Y.""]"
1023,20W,"[""Wang, B.""]"
2189,20W,"[""Ahn, S.""]"
967,20W,"[""Lewis, B.J.""]"
2137,20W,"[""Vroon, R.W.""]"
3305,20W,"[""Yin, W.E.""]"
2664338,20W,"[""Almohalwas, A.M.""]"
4149,20W,"[""No instructors""]"
4639,20W,"[""No instructors""]"
2595,20W,"[""Melzer, S.E.""]"
1856,20W,"[""Wong, G.C.""]"
3813059,20W,"[""Mcdevitt, E.P.""]"
3975,20W,"[""No instructors""]"
4981,20W,"[""Cohn, D.H.""]"
1401,20W,"[""Sugar, C.A.""]"
2337,20W,"[""Hartenstein, V.""]"
1613,20W,"[""Rojas, R.""]"
1787,20W,"[""Rossi, P.E.""]"
1970,20W,"[""Truong, H.T.""]"
3001,20W,"[""Lee, N.""]"
2909,20W,"[""Dippel, C.""]"
3053,20W,"[""Frye, M.A.""]"
4835,20W,"[""Cole, B.L.""]"
3881,20W,"[""Li, Z.""]"
1579,20W,"[""Dorian, A."",""Bline, A.P.""]"
282,20W,"[""Killip, R.B.""]"
2530798,20W,"[""Reas, C.""]"
5429,20W,"[""Mosleh, A.""]"
3470,20W,"[""Flanagan Lysy, M.M""]"
4508,20W,"[""Patino Loira, J.""]"
4067,20W,"[""The Staff""]"
2352,20W,"[""Menjo, S.""]"
3583,20W,"[""Ghoniem, N.M.""]"
1514,20W,"[""Mufti, A.R.""]"
4215,20W,"[""Dean, M.F.""]"
4683,20W,"[""Appel, H.C.""]"
1506,20W,"[""No instructors""]"
2389110,20W,"[""Hartenstein, V.""]"
2218728,20W,"[""Portera-Cailliau,""]"
3469,20W,"[""Candler, R.N.""]"
5120,20W,"[""Feramisco, C.""]"
1904,20W,"[""Pourjavady, A.H.""]"
1946,20W,"[""Liao, Z.""]"
4865,20W,"[""Dolecek, L.""]"
3518,20W,"[""Welty, L.""]"
4358,20W,"[""Xiao, X.""]"
4514,20W,"[""Banerjee, U.""]"
4943,20W,"[""No instructors""]"
1777,20W,"[""Eldredge, J.D.""]"
1814258,20W,"[""Weaver, E.M.""]"
182,20W,"[""Higbie, F.T."",""Ilter, E.""]"
1986,20W,"[""No instructors""]"
2531,20W,"[""Scheinrock, J.I.""]"
4025975,20W,"[""Ritz, B.R.""]"
913,20W,"[""Bridgewater, D.A.""]"
5424,20W,"[""Cho, J.""]"
797,20W,"[""Hinojosa-Ojeda, R.""]"
4599,20W,"[""Danielpour, R.D.""]"
2291,20W,"[""May, C.""]"
4192,20W,"[""Narins, P.M.""]"
712,20W,"[""Huljich, G.""]"
1185,20W,"[""Frand, A.R."",""Reddy, S.T.""]"
244,20W,"[""Pires, D.B."",""Mulji, A.K.""]"
2015,20W,"[""Senior, T.C."",""Araiza, J.E.""]"
4181,20W,"[""Taylor, C.E.""]"
2471,20W,"[""Comanor, W.S."",""Kim, W.""]"
3480,20W,"[""Jin, L.""]"
2308834,20W,"[""Ghiani, C.A.""]"
3223,20W,"[""Guhin, J.J.""]"
489,20W,"[""Deeds, E.J.""]"
734,20W,"[""Acabado, S.B.""]"
4238,20W,"[""Newton, J.W.""]"
4093,20W,"[""Pei, Q.""]"
103848,20W,"[""Welch, I.I."",""Cornell, B.""]"
1618,20W,"[""Unzueta, M.M."",""Stubblefield, O.A.""]"
4042,20W,"[""Kirkman, T.D.""]"
76404,20W,"[""Taylor, K.B.""]"
1539,20W,"[""Hernandez, L.A."",""Tobin, S.C.""]"
1300,20W,"[""Brinderson, L.A.""]"
3626,20W,"[""Potkonjak, M.""]"
2537542,20W,"[""Zheng, J.J.""]"
857,20W,"[""Bisley, J.W."",""Joshi, S.H."",""Shattuck, D.""]"
2636091,20W,"[""Wilke, L.A.""]"
3462,20W,"[""Lyons, K.M.""]"
1814,20W,"[""No instructors""]"
2074,20W,"[""Gordon, M.S.""]"
181,20W,"[""Fink, R.W.""]"
2966,20W,"[""Euler, M.G.""]"
448,20W,"[""Bau, N.D.""]"
2308,20W,"[""Jeon, S.""]"
2318,20W,"[""Glassman, J.D.""]"
3727,20W,"[""Hung, B.""]"
2842,20W,"[""Alexandrova, A.N."",""Urwin, D.J.""]"
72,20W,"[""Gunn, F.N."",""Baxter-Ratliff, C."",""Martino, L."",""Belzer, D.T.""]"
3638,20W,"[""Sharif, M.""]"
4063,20W,"[""Srinivasan, R.""]"
1571,20W,"[""Pearlstein, E.J.""]"
1096,20W,"[""Guerin, J.""]"
5880425,20S,"[""Yaroslavsky, Z."",""Katz, A.B.""]"
5887095,20S,"[""Haselton, M.G.""]"
5878904,20S,"[""Han, J.J.""]"
5881909,20S,"[""Bhorat, M.Z."",""Alexander, A.""]"
5882838,20S,"[""Thaxton, S.""]"
5886735,20S,"[""Quicoli, A.C.""]"
5886123,20S,"[""Jaurretche, C.M.""]"
5886723,20S,"[""Sankararaman, S.""]"
5879710,20S,"[""Brauer, E.R.""]"
5878829,20S,"[""Appel, H.C.""]"
10579402,20S,"[""Radd, B.""]"
5887286,20S,"[""Waterman, C.A.""]"
5880498,20S,"[""Michaels, J.""]"
5885076,20S,"[""Scanlan, T.K."",""Givvin, K.B.""]"
5881044,20S,"[""Gabra, M.H.""]"
5884120,20S,"[""Emaminejad, S.""]"
5879168,20S,"[""Zirulnik, M.A.""]"
5880338,20S,"[""Karvonides, C.""]"
5881077,20S,"[""Ribeiro Antunes Pi""]"
5883639,20S,"[""Stulberg, N.H."",""Bastos Do Nascimen"",""Mallampalli, D.""]"
5878711,20S,"[""No instructors""]"
5886419,20S,"[""Aslanian, S.D.""]"
5880573,20S,"[""Jager, E.""]"
5882982,20S,"[""The Staff""]"
5880033,20S,"[""No instructors""]"
5878688,20S,"[""Farzanegan, M.""]"
5886620,20S,"[""Abe, H.""]"
5881243,20S,"[""Lindemann, J.H.""]"
5882492,20S,"[""Euler, M.G.""]"
5884074,20S,"[""Mahendra, S.""]"
5878990,20S,"[""Nunan, T.A.""]"
5879202,20S,"[""Wesel, R.D.""]"
5882772,20S,"[""Gabriel, S.A.""]"
5882337,20S,"[""Faier, L.B.""]"
10586680,20S,"[""Lopez Gaspar de Al""]"
5885264,20S,"[""Devon, H.A.""]"
5884689,20S,"[""Hong-Hermesdorf, A""]"
5879970,20S,"[""Reisler, E.""]"
5886351,20S,"[""Tajima, R.E."",""Chen, J.T.""]"
5884701,20S,"[""Dorio, J."",""TA""]"
5883294,20S,"[""No instructors""]"
5881046,20S,"[""Iglehart, A.P.""]"
5880988,20S,"[""Johnson, M.C.""]"
5886128,20S,"[""Lu, M.""]"
5882701,20S,"[""Huang, J.""]"
5885063,20S,"[""Hovda, D.A.""]"
5879241,20S,"[""Smith, B.J.""]"
5882731,20S,"[""Iruela-Arispe, L.M""]"
5884447,20S,"[""Rahmat-Samii, Y.""]"
5888409,20S,"[""Baugh, D.A.""]"
10589691,20S,"[""No instructors""]"
5884452,20S,"[""Spigelman, I.""]"
5878839,20S,"[""Purves, A.C.""]"
5880384,20S,"[""Geiogamah, H.L.""]"
5882957,20S,"[""Zohar, D.Y.""]"
5884455,20S,"[""Atkeson, A.G.""]"
5884615,20S,"[""Schlinger, B.""]"
5881131,20S,"[""Goorsky, M.S.""]"
5879731,20S,"[""Narins, P.M.""]"
5883515,20S,"[""Lenhoff, G.D.""]"
5887156,20S,"[""Chui, C.O.""]"
5883872,20S,"[""Doumani, R."",""Liu, W."",""Shivkumar, K.""]"
5884872,20S,"[""Gomez, K.""]"
5879245,20S,"[""Pattabhi Raman, A.""]"
5879990,20S,"[""Uehara, W.F."",""Schmidt, J.J.""]"
5881254,20S,"[""Funk, J.E.""]"
5880664,20S,"[""Levine, N.""]"
5886439,20S,"[""Masek, D.H.""]"
5887213,20S,"[""Anadol, R."",""Moon, H.""]"
5880480,20S,"[""Froot, D.Z."",""Gere, D.H.""]"
5887505,20S,"[""Neill, L.A.""]"
5879858,20S,"[""Gonzales, S.E.""]"
5885183,20S,"[""Suffet, I.H.""]"
5879927,20S,"[""Darwiche, A.Y.""]"
5888530,20S,"[""King, L.R."",""Prescott-Johnson,""]"
5882398,20S,"[""Fu, P.C.""]"
5886840,20S,"[""Knox, P.A."",""TA""]"
5885694,20S,"[""Fan, H.""]"
5882203,20S,"[""Nersessian, A.J."",""D'Aguiar, F.M.""]"
5886873,20S,"[""Taren, J.E.""]"
5878903,20S,"[""Mithlo, N.M.""]"
5880349,20S,"[""Chen, M.S.""]"
5881212,20S,"[""Culbert, S.A.""]"
5881206,20S,"[""Sun, Y.""]"
5878774,20S,"[""Brown, C.A.""]"
5881894,20S,"[""Stigler, J.W."",""Johnson, S.P.""]"
5880716,20S,"[""Shadduck-Hernandez""]"
5883279,20S,"[""Moloudi, S.""]"
5886559,20S,"[""Levine, A.J."",""Little, J.G.""]"
5883674,20S,"[""Nyblade, B.P.""]"
5880508,20S,"[""Korf, R.E.""]"
5880197,20S,"[""Pike, N.A.""]"
5888093,20S,"[""Sack, L.""]"
5881072,20S,"[""Cabric, D.""]"
5879193,20S,"[""Kuo, A.A.""]"
5881925,20S,"[""Taylor, L.J.""]"
5883209,20S,"[""Micevych, P.E.""]"
5885711,20S,"[""Tamanoi, F.""]"
5882219,20S,"[""Fanselow, M.S.""]"
5884021,20S,"[""Komar, K.L.""]"
5884486,20S,"[""No instructors""]"
5887622,20S,"[""Smalley, K.L."",""Chen, J."",""Howard, B.C."",""Sohn, G.H.""]"
5884415,20S,"[""Maynard, H.D.""]"
5883347,20S,"[""Yenser, S.I.""]"
5883625,20S,"[""Bentler, P.M.""]"
5884508,20S,"[""Malins, G.S.""]"
5882682,20S,"[""Sautet, P.""]"
5881933,20S,"[""Chen, J.""]"
5888542,20S,"[""Rodriguez, J.A.""]"
10588942,20S,"[""Yang, L.""]"
5885295,20S,"[""Srivastava, M.B.""]"
5884095,20S,"[""Wollman, R.""]"
5884560,20S,"[""Hur, W.K.""]"
5883669,20S,"[""Dolecek, L.""]"
5885496,20S,"[""Lehtman, N.V.""]"
5882484,20S,"[""No instructors""]"
5879469,20S,"[""The Staff""]"
5881718,20S,"[""Keeley, S.B.""]"
5879049,20S,"[""Tangherlini, T.R.""]"
5887726,20S,"[""Buth, D.G.""]"
5881120,20S,"[""de Zubiaurre, M.T.""]"
5886552,20S,"[""Taub, B.""]"
5879826,20S,"[""Marmorstein, V.E.""]"
5885016,20S,"[""Anderson, R.D.""]"
5886510,20S,"[""Shafir, S.C.""]"
5883107,20S,"[""Roberts, S.T.""]"
5878648,20S,"[""Erickson, C.L.""]"
5883128,20S,"[""Gilliland-Swetland""]"
5886893,20S,"[""Babakhani, A.""]"
5886336,20S,"[""Levine, N.""]"
5886682,20S,"[""Chorpita, B.F.""]"
5879939,20S,"[""Castillo Rodriguez""]"
5886902,20S,"[""Hasenfeld, Y.""]"
5881417,20S,"[""Avila, E.R.""]"
5882636,20S,"[""Terraciano, K.B.""]"
5880924,20S,"[""Schniedewind, W.M.""]"
5884307,20S,"[""Tentative""]"
1393,20W,"[""Colicelli, J.J.""]"
391,20W,"[""Robinson, C.M."",""Nauman, B.C.""]"
3721,20W,"[""Hornby, L.E.""]"
2530784,20W,"[""Lleras-Muney, A.""]"
930,20W,"[""Bodiford, W.M.""]"
3620,20W,"[""Reilly, A.J."",""Treacy, J.""]"
3868,20W,"[""Rosman, M.E."",""Johnson, M.M."",""Sanchez, I.A."",""Thornton, A.M.""]"
4716,20W,"[""Favila, C.D.""]"
1033,20W,"[""Yates, P.F.""]"
4057045,20W,"[""Hamza, A.T.""]"
4629,20W,"[""Coogan, S.D.""]"
5380,20W,"[""Mcwilliams, J.C.""]"
1758,20W,"[""King, L.R."",""Goyal, Y.""]"
1766,20W,"[""Herman, B.""]"
1936,20W,"[""No instructors""]"
1813,20W,"[""Mcgarry, K.M."",""Ikudo, A.""]"
4631,20W,"[""Casey, J.R.""]"
4450,20W,"[""Manouelian, V.H.""]"
3076879,20W,"[""Larson, D.W.""]"
739,20W,"[""de Chadarevian, S.""]"
3339,20W,"[""Acabado, S.B.""]"
5031,20W,"[""Voorhees, L.""]"
3242,20W,"[""Ruiz Stovel, G.""]"
3846,20W,"[""de Boever, A."",""Amoresano, G.""]"
2111,20W,"[""Waner, A.B."",""Tobin, S.C.""]"
3737,20W,"[""Bortnik, J.""]"
4502,20W,"[""Umar, S.""]"
4440,20W,"[""Vaseghi, M.""]"
5456,20W,"[""Ostrovsky, R.""]"
2124,20W,"[""Juvonen, J.H."",""Rastogi, R.S.""]"
782,20W,"[""Kelley, J.C.""]"
5018,20W,"[""Liebing, H.""]"
1598,20W,"[""Wang, G.""]"
229,20W,"[""Bozorgnia, Y.""]"
4394,20W,"[""Harper, R.M.""]"
3552,20W,"[""Hong, W.""]"
5292,20W,"[""Bouriakov, D.""]"
1294065,20W,"[""de La Torre-Ubieta""]"
2942,20W,"[""Smythe, S.""]"
3441,20W,"[""Grether, G.F.""]"
2664306,20W,"[""Carmichael, S.T.""]"
2549,20W,"[""Christensen, S.C.""]"
3102,20W,"[""Smalley, K.L."",""Boyd, G.P.""]"
341,20W,"[""Kabirian, A.""]"
430,20W,"[""Yang, L."",""O'Sullivan, T.E.""]"
3005,20W,"[""Rogers, J.S.""]"
2490832,20W,"[""Courey, A.J.""]"
766,20W,"[""Chandler, S.H.""]"
625,20W,"[""Totaro, B.""]"
3391,20W,"[""Bisley, J.W."",""Joshi, S.H."",""Shattuck, D.""]"
3567,20W,"[""Fox, M.E.""]"
153,20W,"[""Lippit, S.M."",""Hayes, M.R.""]"
3773,20W,"[""Verducci, P.M.""]"
5431,20W,"[""Lee, S.S."",""Chung, A.S."",""Sayegh, P."",""Dixon, L.E.""]"
2657,20W,"[""Marin, E."",""Wisniewski, T.C.""]"
